"","Contexto","Elemento"
"9193","hypo - BGI (CHH context) - Upstream","Os03g0803900"
"9194","hypo - BGI (CHH context) - Upstream","Os03g0804400"
"9195","hypo - BGI (CHH context) - Upstream","Os03g0807000"
"9196","hypo - BGI (CHH context) - Upstream","Os03g0808900"
"9197","hypo - BGI (CHH context) - Upstream","Os03g0808950"
"9198","hypo - BGI (CHH context) - Upstream","Os03g0809100"
"9199","hypo - BGI (CHH context) - Upstream","Os03g0809150"
"9200","hypo - BGI (CHH context) - Upstream","Os03g0809700"
"9201","hypo - BGI (CHH context) - Upstream","Os03g0810100"
"9202","hypo - BGI (CHH context) - Upstream","Os03g0811100"
"9203","hypo - BGI (CHH context) - Upstream","Os03g0812500"
"9204","hypo - BGI (CHH context) - Upstream","Os03g0816150"
"9205","hypo - BGI (CHH context) - Upstream","Os03g0817200"
"9206","hypo - BGI (CHH context) - Upstream","Os03g0823100"
"9207","hypo - BGI (CHH context) - Upstream","Os03g0823400"
"9208","hypo - BGI (CHH context) - Upstream","Os03g0829600"
"9209","hypo - BGI (CHH context) - Upstream","Os03g0831000"
"9210","hypo - BGI (CHH context) - Upstream","Os03g0835100"
"9211","hypo - BGI (CHH context) - Upstream","Os03g0835300"
"9212","hypo - BGI (CHH context) - Upstream","Os03g0835400"
"9213","hypo - BGI (CHH context) - Upstream","Os03g0835700"
"9214","hypo - BGI (CHH context) - Upstream","Os03g0835800"
"9215","hypo - BGI (CHH context) - Upstream","Os03g0839300"
"9216","hypo - BGI (CHH context) - Upstream","Os03g0839600"
"9217","hypo - BGI (CHH context) - Upstream","Os03g0845700"
"9218","hypo - BGI (CHH context) - Upstream","Os03g0848300"
"9219","hypo - BGI (CHH context) - Upstream","Os03g0855500"
"9220","hypo - BGI (CHH context) - Upstream","Os03g0857900"
"9221","hypo - BGI (CHH context) - Upstream","Os03g0860801"
"9222","hypo - BGI (CHH context) - Upstream","Os04g0102500"
"9223","hypo - BGI (CHH context) - Upstream","Os04g0103400"
"9224","hypo - BGI (CHH context) - Upstream","Os04g0105000"
"9225","hypo - BGI (CHH context) - Upstream","Os04g0105100"
"9226","hypo - BGI (CHH context) - Upstream","Os04g0109500"
"9227","hypo - BGI (CHH context) - Upstream","Os04g0111350"
"9228","hypo - BGI (CHH context) - Upstream","Os04g0112200"
"9229","hypo - BGI (CHH context) - Upstream","Os04g0113000"
"9230","hypo - BGI (CHH context) - Upstream","Os04g0117100"
"9231","hypo - BGI (CHH context) - Upstream","Os04g0117500"
"9232","hypo - BGI (CHH context) - Upstream","Os04g0118400"
"9233","hypo - BGI (CHH context) - Upstream","Os04g0125800"
"9234","hypo - BGI (CHH context) - Upstream","Os04g0127200"
"9235","hypo - BGI (CHH context) - Upstream","Os04g0136700"
"9236","hypo - BGI (CHH context) - Upstream","Os04g0137201"
"9237","hypo - BGI (CHH context) - Upstream","Os04g0142850"
"9238","hypo - BGI (CHH context) - Upstream","Os04g0149400"
"9239","hypo - BGI (CHH context) - Upstream","Os04g0166300"
"9240","hypo - BGI (CHH context) - Upstream","Os04g0166600"
"9241","hypo - BGI (CHH context) - Upstream","Os04g0169500"
"9242","hypo - BGI (CHH context) - Upstream","Os04g0176200"
"9243","hypo - BGI (CHH context) - Upstream","Os04g0182200"
"9244","hypo - BGI (CHH context) - Upstream","Os04g0182225"
"9245","hypo - BGI (CHH context) - Upstream","Os04g0182800"
"9246","hypo - BGI (CHH context) - Upstream","Os04g0183500"
"9247","hypo - BGI (CHH context) - Upstream","Os04g0183401"
"9248","hypo - BGI (CHH context) - Upstream","Os04g0185100"
"9249","hypo - BGI (CHH context) - Upstream","Os04g0195000"
"9250","hypo - BGI (CHH context) - Upstream","Os04g0196200"
"9251","hypo - BGI (CHH context) - Upstream","Os04g0206100"
"9252","hypo - BGI (CHH context) - Upstream","Os04g0206000"
"9253","hypo - BGI (CHH context) - Upstream","Os04g0218600"
"9254","hypo - BGI (CHH context) - Upstream","Os04g0224000"
"9255","hypo - BGI (CHH context) - Upstream","Os04g0249700"
"9256","hypo - BGI (CHH context) - Upstream","Os04g0254000"
"9257","hypo - BGI (CHH context) - Upstream","Os04g0259100"
"9258","hypo - BGI (CHH context) - Upstream","Os04g0259150"
"9259","hypo - BGI (CHH context) - Upstream","Os04g0266400"
"9260","hypo - BGI (CHH context) - Upstream","Os04g0267250"
"9261","hypo - BGI (CHH context) - Upstream","Os04g0272400"
"9262","hypo - BGI (CHH context) - Upstream","Os04g0274100"
"9263","hypo - BGI (CHH context) - Upstream","Os04g0275950"
"9264","hypo - BGI (CHH context) - Upstream","Os04g0276600"
"9265","hypo - BGI (CHH context) - Upstream","Os04g0282400"
"9266","hypo - BGI (CHH context) - Upstream","Os04g0286366"
"9267","hypo - BGI (CHH context) - Upstream","Os04g0290800"
"9268","hypo - BGI (CHH context) - Upstream","Os04g0290750"
"9269","hypo - BGI (CHH context) - Upstream","Os04g0293600"
"9270","hypo - BGI (CHH context) - Upstream","Os04g0293700"
"9271","hypo - BGI (CHH context) - Upstream","Os04g0295000"
"9272","hypo - BGI (CHH context) - Upstream","Os04g0298700"
"9273","hypo - BGI (CHH context) - Upstream","Os04g0304000"
"9274","hypo - BGI (CHH context) - Upstream","Os04g0307200"
"9275","hypo - BGI (CHH context) - Upstream","Os04g0307300"
"9276","hypo - BGI (CHH context) - Upstream","Os04g0309400"
"9277","hypo - BGI (CHH context) - Upstream","Os04g0311500"
"9278","hypo - BGI (CHH context) - Upstream","Os04g0312500"
"9279","hypo - BGI (CHH context) - Upstream","Os04g0313600"
"9280","hypo - BGI (CHH context) - Upstream","Os04g0314100"
"9281","hypo - BGI (CHH context) - Upstream","Os04g0314201"
"9282","hypo - BGI (CHH context) - Upstream","Os04g0319600"
"9283","hypo - BGI (CHH context) - Upstream","Os04g0320700"
"9284","hypo - BGI (CHH context) - Upstream","Os04g0337800"
"9285","hypo - BGI (CHH context) - Upstream","Os04g0338100"
"9286","hypo - BGI (CHH context) - Upstream","Os04g0350000"
"9287","hypo - BGI (CHH context) - Upstream","Os04g0351333"
"9288","hypo - BGI (CHH context) - Upstream","Os04g0352200"
"9289","hypo - BGI (CHH context) - Upstream","Os04g0363976"
"9290","hypo - BGI (CHH context) - Upstream","Os04g0367800"
"9291","hypo - BGI (CHH context) - Upstream","Os04g0369100"
"9292","hypo - BGI (CHH context) - Upstream","Os04g0370300"
"9293","hypo - BGI (CHH context) - Upstream","Os04g0372400"
"9294","hypo - BGI (CHH context) - Upstream","Os04g0376000"
"9295","hypo - BGI (CHH context) - Upstream","Os04g0378575"
"9296","hypo - BGI (CHH context) - Upstream","Os04g0380200"
"9297","hypo - BGI (CHH context) - Upstream","Os04g0380500"
"9298","hypo - BGI (CHH context) - Upstream","Os04g0381600"
"9299","hypo - BGI (CHH context) - Upstream","Os04g0382100"
"9300","hypo - BGI (CHH context) - Upstream","Os04g0382200"
"9301","hypo - BGI (CHH context) - Upstream","Os04g0382250"
"9302","hypo - BGI (CHH context) - Upstream","Os04g0386300"
"9303","hypo - BGI (CHH context) - Upstream","Os04g0387600"
"9304","hypo - BGI (CHH context) - Upstream","Os04g0389100"
"9305","hypo - BGI (CHH context) - Upstream","Os04g0394100"
"9306","hypo - BGI (CHH context) - Upstream","Os04g0394300"
"9307","hypo - BGI (CHH context) - Upstream","Os04g0396800"
"9308","hypo - BGI (CHH context) - Upstream","Os04g0397700"
"9309","hypo - BGI (CHH context) - Upstream","Os04g0406600"
"9310","hypo - BGI (CHH context) - Upstream","Os04g0415900"
"9311","hypo - BGI (CHH context) - Upstream","Os04g0419550"
"9312","hypo - BGI (CHH context) - Upstream","Os04g0423600"
"9313","hypo - BGI (CHH context) - Upstream","Os04g0429087"
"9314","hypo - BGI (CHH context) - Upstream","Os04g0429300"
"9315","hypo - BGI (CHH context) - Upstream","Os04g0429450"
"9316","hypo - BGI (CHH context) - Upstream","Os04g0430600"
"9317","hypo - BGI (CHH context) - Upstream","Os04g0432200"
"9318","hypo - BGI (CHH context) - Upstream","Os04g0433000"
"9319","hypo - BGI (CHH context) - Upstream","Os04g0433100"
"9320","hypo - BGI (CHH context) - Upstream","Os04g0434900"
"9321","hypo - BGI (CHH context) - Upstream","Os04g0435700"
"9322","hypo - BGI (CHH context) - Upstream","Os04g0438101"
"9323","hypo - BGI (CHH context) - Upstream","Os04g0438651"
"9324","hypo - BGI (CHH context) - Upstream","Os04g0439200"
"9325","hypo - BGI (CHH context) - Upstream","Os04g0442100"
"9326","hypo - BGI (CHH context) - Upstream","Os04g0443200"
"9327","hypo - BGI (CHH context) - Upstream","Os04g0443700"
"9328","hypo - BGI (CHH context) - Upstream","Os04g0444300"
"9329","hypo - BGI (CHH context) - Upstream","Os04g0445700"
"9330","hypo - BGI (CHH context) - Upstream","Os04g0445900"
"9331","hypo - BGI (CHH context) - Upstream","Os04g0446000"
"9332","hypo - BGI (CHH context) - Upstream","Os04g0446600"
"9333","hypo - BGI (CHH context) - Upstream","Os04g0447600"
"9334","hypo - BGI (CHH context) - Upstream","Os04g0447566"
"9335","hypo - BGI (CHH context) - Upstream","Os04g0457600"
"9336","hypo - BGI (CHH context) - Upstream","Os04g0459900"
"9337","hypo - BGI (CHH context) - Upstream","Os04g0460350"
"9338","hypo - BGI (CHH context) - Upstream","Os04g0464800"
"9339","hypo - BGI (CHH context) - Upstream","Os04g0467000"
"9340","hypo - BGI (CHH context) - Upstream","Os04g0469000"
"9341","hypo - BGI (CHH context) - Upstream","Os04g0469400"
"9342","hypo - BGI (CHH context) - Upstream","Os04g0470500"
"9343","hypo - BGI (CHH context) - Upstream","Os04g0471300"
"9344","hypo - BGI (CHH context) - Upstream","Os04g0472600"
"9345","hypo - BGI (CHH context) - Upstream","Os04g0479700"
"9346","hypo - BGI (CHH context) - Upstream","Os04g0480600"
"9347","hypo - BGI (CHH context) - Upstream","Os04g0483200"
"9348","hypo - BGI (CHH context) - Upstream","Os04g0486300"
"9349","hypo - BGI (CHH context) - Upstream","Os04g0486350"
"9350","hypo - BGI (CHH context) - Upstream","Os04g0486400"
"9351","hypo - BGI (CHH context) - Upstream","Os04g0486800"
"9352","hypo - BGI (CHH context) - Upstream","Os04g0487400"
"9353","hypo - BGI (CHH context) - Upstream","Os04g0488000"
"9354","hypo - BGI (CHH context) - Upstream","Os04g0488050"
"9355","hypo - BGI (CHH context) - Upstream","Os04g0490500"
"9356","hypo - BGI (CHH context) - Upstream","Os04g0490700"
"9357","hypo - BGI (CHH context) - Upstream","Os04g0494300"
"9358","hypo - BGI (CHH context) - Upstream","Os04g0494800"
"9359","hypo - BGI (CHH context) - Upstream","Os04g0503600"
"9360","hypo - BGI (CHH context) - Upstream","Os04g0506000"
"9361","hypo - BGI (CHH context) - Upstream","Os04g0506900"
"9362","hypo - BGI (CHH context) - Upstream","Os04g0507500"
"9363","hypo - BGI (CHH context) - Upstream","Os04g0514301"
"9364","hypo - BGI (CHH context) - Upstream","Os04g0514400"
"9365","hypo - BGI (CHH context) - Upstream","Os04g0514800"
"9366","hypo - BGI (CHH context) - Upstream","Os04g0514900"
"9367","hypo - BGI (CHH context) - Upstream","Os04g0523812"
"9368","hypo - BGI (CHH context) - Upstream","Os04g0531300"
"9369","hypo - BGI (CHH context) - Upstream","Os04g0547900"
"9370","hypo - BGI (CHH context) - Upstream","Os04g0548100"
"9371","hypo - BGI (CHH context) - Upstream","Os04g0553000"
"9372","hypo - BGI (CHH context) - Upstream","Os04g0553050"
"9373","hypo - BGI (CHH context) - Upstream","Os04g0553300"
"9374","hypo - BGI (CHH context) - Upstream","Os04g0554500"
"9375","hypo - BGI (CHH context) - Upstream","Os04g0558900"
"9376","hypo - BGI (CHH context) - Upstream","Os04g0563300"
"9377","hypo - BGI (CHH context) - Upstream","Os04g0565750"
"9378","hypo - BGI (CHH context) - Upstream","Os04g0569900"
"9379","hypo - BGI (CHH context) - Upstream","Os04g0578900"
"9380","hypo - BGI (CHH context) - Upstream","Os04g0580500"
"9381","hypo - BGI (CHH context) - Upstream","Os04g0582900"
"9382","hypo - BGI (CHH context) - Upstream","Os04g0583200"
"9383","hypo - BGI (CHH context) - Upstream","Os04g0584100"
"9384","hypo - BGI (CHH context) - Upstream","Os04g0584201"
"9385","hypo - BGI (CHH context) - Upstream","Os04g0589200"
"9386","hypo - BGI (CHH context) - Upstream","Os04g0590100"
"9387","hypo - BGI (CHH context) - Upstream","Os04g0591300"
"9388","hypo - BGI (CHH context) - Upstream","Os04g0594100"
"9389","hypo - BGI (CHH context) - Upstream","Os04g0596300"
"9390","hypo - BGI (CHH context) - Upstream","Os04g0596350"
"9391","hypo - BGI (CHH context) - Upstream","Os04g0604500"
"9392","hypo - BGI (CHH context) - Upstream","Os04g0606450"
"9393","hypo - BGI (CHH context) - Upstream","Os04g0606425"
"9394","hypo - BGI (CHH context) - Upstream","Os04g0607566"
"9395","hypo - BGI (CHH context) - Upstream","Os04g0609700"
"9396","hypo - BGI (CHH context) - Upstream","Os04g0610200"
"9397","hypo - BGI (CHH context) - Upstream","Os04g0616400"
"9398","hypo - BGI (CHH context) - Upstream","Os04g0616450"
"9399","hypo - BGI (CHH context) - Upstream","Os04g0616900"
"9400","hypo - BGI (CHH context) - Upstream","Os04g0617800"
"9401","hypo - BGI (CHH context) - Upstream","Os04g0618500"
"9402","hypo - BGI (CHH context) - Upstream","Os04g0620000"
"9403","hypo - BGI (CHH context) - Upstream","Os04g0620400"
"9404","hypo - BGI (CHH context) - Upstream","Os04g0627900"
"9405","hypo - BGI (CHH context) - Upstream","Os04g0629400"
"9406","hypo - BGI (CHH context) - Upstream","Os04g0629500"
"9407","hypo - BGI (CHH context) - Upstream","Os04g0632400"
"9408","hypo - BGI (CHH context) - Upstream","Os04g0648700"
"9409","hypo - BGI (CHH context) - Upstream","Os04g0649100"
"9410","hypo - BGI (CHH context) - Upstream","Os04g0654400"
"9411","hypo - BGI (CHH context) - Upstream","Os04g0655000"
"9412","hypo - BGI (CHH context) - Upstream","Os04g0657600"
"9413","hypo - BGI (CHH context) - Upstream","Os04g0659900"
"9414","hypo - BGI (CHH context) - Upstream","Os04g0661800"
"9415","hypo - BGI (CHH context) - Upstream","Os04g0663200"
"9416","hypo - BGI (CHH context) - Upstream","Os04g0664800"
"9417","hypo - BGI (CHH context) - Upstream","Os04g0669100"
"9418","hypo - BGI (CHH context) - Upstream","Os04g0671800"
"9419","hypo - BGI (CHH context) - Upstream","Os04g0675400"
"9420","hypo - BGI (CHH context) - Upstream","Os04g0676800"
"9421","hypo - BGI (CHH context) - Upstream","Os04g0680400"
"9422","hypo - BGI (CHH context) - Upstream","Os04g0680800"
"9423","hypo - BGI (CHH context) - Upstream","Os04g0687100"
"9424","hypo - BGI (CHH context) - Upstream","Os04g0687125"
"9425","hypo - BGI (CHH context) - Upstream","Os04g0688200"
"9426","hypo - BGI (CHH context) - Upstream","Os04g0689700"
"9427","hypo - BGI (CHH context) - Upstream","Os04g0692200"
"9428","hypo - BGI (CHH context) - Upstream","Os04g0692700"
"9429","hypo - BGI (CHH context) - Upstream","Os04g0692750"
"9430","hypo - BGI (CHH context) - Upstream","Os05g0100008"
"9431","hypo - BGI (CHH context) - Upstream","Os05g0100016"
"9432","hypo - BGI (CHH context) - Upstream","Os05g0105000"
"9433","hypo - BGI (CHH context) - Upstream","Os05g0105900"
"9434","hypo - BGI (CHH context) - Upstream","Os05g0106500"
"9435","hypo - BGI (CHH context) - Upstream","Os05g0107000"
"9436","hypo - BGI (CHH context) - Upstream","Os05g0108800"
"9437","hypo - BGI (CHH context) - Upstream","Os05g0108950"
"9438","hypo - BGI (CHH context) - Upstream","Os05g0110700"
"9439","hypo - BGI (CHH context) - Upstream","Os05g0113900"
"9440","hypo - BGI (CHH context) - Upstream","Os05g0114000"
"9441","hypo - BGI (CHH context) - Upstream","Os05g0114100"
"9442","hypo - BGI (CHH context) - Upstream","Os05g0115600"
"9443","hypo - BGI (CHH context) - Upstream","Os05g0115650"
"9444","hypo - BGI (CHH context) - Upstream","Os05g0116350"
"9445","hypo - BGI (CHH context) - Upstream","Os05g0116700"
"9446","hypo - BGI (CHH context) - Upstream","Os05g0116750"
"9447","hypo - BGI (CHH context) - Upstream","Os05g0118000"
"9448","hypo - BGI (CHH context) - Upstream","Os05g0118800"
"9449","hypo - BGI (CHH context) - Upstream","Os05g0120100"
"9450","hypo - BGI (CHH context) - Upstream","Os05g0121100"
"9451","hypo - BGI (CHH context) - Upstream","Os05g0122900"
"9452","hypo - BGI (CHH context) - Upstream","Os05g0130300"
"9453","hypo - BGI (CHH context) - Upstream","Os05g0130500"
"9454","hypo - BGI (CHH context) - Upstream","Os05g0137600"
"9455","hypo - BGI (CHH context) - Upstream","Os05g0137700"
"9456","hypo - BGI (CHH context) - Upstream","Os05g0140300"
"9457","hypo - BGI (CHH context) - Upstream","Os05g0140334"
"9458","hypo - BGI (CHH context) - Upstream","Os05g0143400"
"9459","hypo - BGI (CHH context) - Upstream","Os05g0144300"
"9460","hypo - BGI (CHH context) - Upstream","Os05g0147650"
"9461","hypo - BGI (CHH context) - Upstream","Os05g0147700"
"9462","hypo - BGI (CHH context) - Upstream","Os05g0148300"
"9463","hypo - BGI (CHH context) - Upstream","Os05g0149000"
"9464","hypo - BGI (CHH context) - Upstream","Os05g0151000"
"9465","hypo - BGI (CHH context) - Upstream","Os05g0153000"
"9466","hypo - BGI (CHH context) - Upstream","Os05g0154600"
"9467","hypo - BGI (CHH context) - Upstream","Os05g0159100"
"9468","hypo - BGI (CHH context) - Upstream","Os05g0160800"
"9469","hypo - BGI (CHH context) - Upstream","Os05g0163050"
"9470","hypo - BGI (CHH context) - Upstream","Os05g0163000"
"9471","hypo - BGI (CHH context) - Upstream","Os05g0168400"
"9472","hypo - BGI (CHH context) - Upstream","Os05g0172400"
"9473","hypo - BGI (CHH context) - Upstream","Os05g0176901"
"9474","hypo - BGI (CHH context) - Upstream","Os05g0180500"
"9475","hypo - BGI (CHH context) - Upstream","Os05g0180600"
"9476","hypo - BGI (CHH context) - Upstream","Os05g0180700"
"9477","hypo - BGI (CHH context) - Upstream","Os05g0183200"
"9478","hypo - BGI (CHH context) - Upstream","Os05g0185525"
"9479","hypo - BGI (CHH context) - Upstream","Os05g0185700"
"9480","hypo - BGI (CHH context) - Upstream","Os05g0187500"
"9481","hypo - BGI (CHH context) - Upstream","Os05g0194000"
"9482","hypo - BGI (CHH context) - Upstream","Os05g0196800"
"9483","hypo - BGI (CHH context) - Upstream","Os05g0198700"
"9484","hypo - BGI (CHH context) - Upstream","Os05g0199800"
"9485","hypo - BGI (CHH context) - Upstream","Os05g0204900"
"9486","hypo - BGI (CHH context) - Upstream","Os05g0205000"
"9487","hypo - BGI (CHH context) - Upstream","Os05g0205400"
"9488","hypo - BGI (CHH context) - Upstream","Os05g0206200"
"9489","hypo - BGI (CHH context) - Upstream","Os05g0209301"
"9490","hypo - BGI (CHH context) - Upstream","Os05g0209600"
"9491","hypo - BGI (CHH context) - Upstream","Os05g0209683"
"9492","hypo - BGI (CHH context) - Upstream","Os05g0213900"
"9493","hypo - BGI (CHH context) - Upstream","Os05g0214232"
"9494","hypo - BGI (CHH context) - Upstream","Os05g0221400"
"9495","hypo - BGI (CHH context) - Upstream","Os05g0221900"
"9496","hypo - BGI (CHH context) - Upstream","Os05g0227600"
"9497","hypo - BGI (CHH context) - Upstream","Os05g0230600"
"9498","hypo - BGI (CHH context) - Upstream","Os05g0236600"
"9499","hypo - BGI (CHH context) - Upstream","Os05g0240200"
"9500","hypo - BGI (CHH context) - Upstream","Os05g0242600"
"9501","hypo - BGI (CHH context) - Upstream","Os05g0246200"
"9502","hypo - BGI (CHH context) - Upstream","Os05g0246300"
"9503","hypo - BGI (CHH context) - Upstream","Os05g0246450"
"9504","hypo - BGI (CHH context) - Upstream","Os05g0256100"
"9505","hypo - BGI (CHH context) - Upstream","Os05g0258000"
"9506","hypo - BGI (CHH context) - Upstream","Os05g0270200"
"9507","hypo - BGI (CHH context) - Upstream","Os05g0270800"
"9508","hypo - BGI (CHH context) - Upstream","Os05g0270850"
"9509","hypo - BGI (CHH context) - Upstream","Os05g0274900"
"9510","hypo - BGI (CHH context) - Upstream","Os05g0278500"
"9511","hypo - BGI (CHH context) - Upstream","Os05g0280500"
"9512","hypo - BGI (CHH context) - Upstream","Os05g0280600"
"9513","hypo - BGI (CHH context) - Upstream","Os05g0281400"
"9514","hypo - BGI (CHH context) - Upstream","Os05g0289400"
"9515","hypo - BGI (CHH context) - Upstream","Os05g0290300"
"9516","hypo - BGI (CHH context) - Upstream","Os05g0290400"
"9517","hypo - BGI (CHH context) - Upstream","Os05g0292200"
"9518","hypo - BGI (CHH context) - Upstream","Os05g0295100"
"9519","hypo - BGI (CHH context) - Upstream","Os05g0295700"
"9520","hypo - BGI (CHH context) - Upstream","Os05g0296200"
"9521","hypo - BGI (CHH context) - Upstream","Os05g0296530"
"9522","hypo - BGI (CHH context) - Upstream","Os05g0296600"
"9523","hypo - BGI (CHH context) - Upstream","Os05g0298200"
"9524","hypo - BGI (CHH context) - Upstream","Os05g0299300"
"9525","hypo - BGI (CHH context) - Upstream","Os05g0305100"
"9526","hypo - BGI (CHH context) - Upstream","Os05g0305200"
"9527","hypo - BGI (CHH context) - Upstream","Os05g0305900"
"9528","hypo - BGI (CHH context) - Upstream","Os05g0311000"
"9529","hypo - BGI (CHH context) - Upstream","Os05g0316200"
"9530","hypo - BGI (CHH context) - Upstream","Os05g0316800"
"9531","hypo - BGI (CHH context) - Upstream","Os05g0317200"
"9532","hypo - BGI (CHH context) - Upstream","Os05g0319100"
"9533","hypo - BGI (CHH context) - Upstream","Os05g0320700"
"9534","hypo - BGI (CHH context) - Upstream","Os05g0333000"
"9535","hypo - BGI (CHH context) - Upstream","Os05g0335401"
"9536","hypo - BGI (CHH context) - Upstream","Os05g0337500"
"9537","hypo - BGI (CHH context) - Upstream","Os05g0341600"
"9538","hypo - BGI (CHH context) - Upstream","Os05g0342100"
"9539","hypo - BGI (CHH context) - Upstream","Os05g0344200"
"9540","hypo - BGI (CHH context) - Upstream","Os05g0344400"
"9541","hypo - BGI (CHH context) - Upstream","Os05g0346100"
"9542","hypo - BGI (CHH context) - Upstream","Os05g0346500"
"9543","hypo - BGI (CHH context) - Upstream","Os05g0349400"
"9544","hypo - BGI (CHH context) - Upstream","Os05g0349500"
"9545","hypo - BGI (CHH context) - Upstream","Os05g0349600"
"9546","hypo - BGI (CHH context) - Upstream","Os05g0350700"
"9547","hypo - BGI (CHH context) - Upstream","Os05g0353400"
"9548","hypo - BGI (CHH context) - Upstream","Os05g0357600"
"9549","hypo - BGI (CHH context) - Upstream","Os05g0358101"
"9550","hypo - BGI (CHH context) - Upstream","Os05g0358100"
"9551","hypo - BGI (CHH context) - Upstream","Os05g0364300"
"9552","hypo - BGI (CHH context) - Upstream","Os05g0365700"
"9553","hypo - BGI (CHH context) - Upstream","Os05g0368300"
"9554","hypo - BGI (CHH context) - Upstream","Os05g0371133"
"9555","hypo - BGI (CHH context) - Upstream","Os05g0373500"
"9556","hypo - BGI (CHH context) - Upstream","Os05g0374932"
"9557","hypo - BGI (CHH context) - Upstream","Os05g0381500"
"9558","hypo - BGI (CHH context) - Upstream","Os05g0382400"
"9559","hypo - BGI (CHH context) - Upstream","Os05g0382500"
"9560","hypo - BGI (CHH context) - Upstream","Os05g0386000"
"9561","hypo - BGI (CHH context) - Upstream","Os05g0386100"
"9562","hypo - BGI (CHH context) - Upstream","Os05g0386900"
"9563","hypo - BGI (CHH context) - Upstream","Os05g0387750"
"9564","hypo - BGI (CHH context) - Upstream","Os05g0387800"
"9565","hypo - BGI (CHH context) - Upstream","Os05g0388500"
"9566","hypo - BGI (CHH context) - Upstream","Os05g0389000"
"9567","hypo - BGI (CHH context) - Upstream","Os05g0389300"
"9568","hypo - BGI (CHH context) - Upstream","Os05g0393400"
"9569","hypo - BGI (CHH context) - Upstream","Os05g0396700"
"9570","hypo - BGI (CHH context) - Upstream","Os05g0399100"
"9571","hypo - BGI (CHH context) - Upstream","Os05g0402300"
"9572","hypo - BGI (CHH context) - Upstream","Os05g0404400"
"9573","hypo - BGI (CHH context) - Upstream","Os05g0414800"
"9574","hypo - BGI (CHH context) - Upstream","Os05g0415700"
"9575","hypo - BGI (CHH context) - Upstream","Os05g0420600"
"9576","hypo - BGI (CHH context) - Upstream","Os05g0421450"
"9577","hypo - BGI (CHH context) - Upstream","Os05g0421600"
"9578","hypo - BGI (CHH context) - Upstream","Os05g0422600"
"9579","hypo - BGI (CHH context) - Upstream","Os05g0424700"
"9580","hypo - BGI (CHH context) - Upstream","Os05g0425000"
"9581","hypo - BGI (CHH context) - Upstream","Os05g0425650"
"9582","hypo - BGI (CHH context) - Upstream","Os05g0425700"
"9583","hypo - BGI (CHH context) - Upstream","Os05g0427100"
"9584","hypo - BGI (CHH context) - Upstream","Os05g0427900"
"9585","hypo - BGI (CHH context) - Upstream","Os05g0429500"
"9586","hypo - BGI (CHH context) - Upstream","Os05g0429802"
"9587","hypo - BGI (CHH context) - Upstream","Os05g0431700"
"9588","hypo - BGI (CHH context) - Upstream","Os05g0431750"
"9589","hypo - BGI (CHH context) - Upstream","Os05g0437401"
"9590","hypo - BGI (CHH context) - Upstream","Os05g0438500"
"9591","hypo - BGI (CHH context) - Upstream","Os05g0438550"
"9592","hypo - BGI (CHH context) - Upstream","Os05g0439000"
"9593","hypo - BGI (CHH context) - Upstream","Os05g0445650"
"9594","hypo - BGI (CHH context) - Upstream","Os05g0445800"
"9595","hypo - BGI (CHH context) - Upstream","Os05g0446500"
"9596","hypo - BGI (CHH context) - Upstream","Os05g0447200"
"9597","hypo - BGI (CHH context) - Upstream","Os05g0447250"
"9598","hypo - BGI (CHH context) - Upstream","Os05g0447800"
"9599","hypo - BGI (CHH context) - Upstream","Os05g0449600"
"9600","hypo - BGI (CHH context) - Upstream","Os05g0449750"
"9601","hypo - BGI (CHH context) - Upstream","Os05g0453100"
"9602","hypo - BGI (CHH context) - Upstream","Os05g0454200"
"9603","hypo - BGI (CHH context) - Upstream","Os05g0454500"
"9604","hypo - BGI (CHH context) - Upstream","Os05g0456401"
"9605","hypo - BGI (CHH context) - Upstream","Os05g0456500"
"9606","hypo - BGI (CHH context) - Upstream","Os05g0456925"
"9607","hypo - BGI (CHH context) - Upstream","Os05g0456962"
"9608","hypo - BGI (CHH context) - Upstream","Os05g0459900"
"9609","hypo - BGI (CHH context) - Upstream","Os05g0464001"
"9610","hypo - BGI (CHH context) - Upstream","Os05g0466800"
"9611","hypo - BGI (CHH context) - Upstream","Os05g0468400"
"9612","hypo - BGI (CHH context) - Upstream","Os05g0469600"
"9613","hypo - BGI (CHH context) - Upstream","Os05g0469701"
"9614","hypo - BGI (CHH context) - Upstream","Os05g0471350"
"9615","hypo - BGI (CHH context) - Upstream","Os05g0473300"
"9616","hypo - BGI (CHH context) - Upstream","Os05g0473900"
"9617","hypo - BGI (CHH context) - Upstream","Os05g0474400"
"9618","hypo - BGI (CHH context) - Upstream","Os05g0476000"
"9619","hypo - BGI (CHH context) - Upstream","Os05g0477600"
"9620","hypo - BGI (CHH context) - Upstream","Os05g0479900"
"9621","hypo - BGI (CHH context) - Upstream","Os05g0485300"
"9622","hypo - BGI (CHH context) - Upstream","Os05g0488000"
"9623","hypo - BGI (CHH context) - Upstream","Os05g0489000"
"9624","hypo - BGI (CHH context) - Upstream","Os05g0494000"
"9625","hypo - BGI (CHH context) - Upstream","Os05g0495600"
"9626","hypo - BGI (CHH context) - Upstream","Os05g0498900"
"9627","hypo - BGI (CHH context) - Upstream","Os05g0499800"
"9628","hypo - BGI (CHH context) - Upstream","Os05g0501600"
"9629","hypo - BGI (CHH context) - Upstream","Os05g0503000"
